"","country","study_num","max_depth_cm","Items_kg","latitude","longitude"
"1815","China","61",50,44000,39.942875,115.942586
"1816","China","61",5,16700,39.939063,116.001365
"1817","China","61",50,1600,39.939063,116.001365
"1818","China","61",5,60000,39.939256,116.158401
"1819","China","61",50,19500,39.939256,116.158401
"1820","China","61",5,15300,39.962148,116.23606
"1821","China","61",50,1200,39.962148,116.23606
"1822","China","61",5,5000,40.012041,116.394218
"1823","China","61",50,1600,40.012041,116.394218
"1824","China","61",5,63300,40.019601,116.249394
"1825","China","61",50,15000,40.019601,116.249394
"1826","China","61",5,240000,40.103158,115.705461
"1827","China","61",50,26000,40.103158,115.705461
"1828","China","61",5,23300,40.104191,116.197863
"1829","China","61",50,4800,40.104191,116.197863
"1830","China","61",5,25000,40.113395,116.782743
"1831","China","61",50,7800,40.113395,116.782743
"1832","China","61",5,9300,40.109093,117.187711
"1833","China","61",50,2600,40.109093,117.187711
"1834","China","61",5,25000,40.142819,117.101951
"1835","China","61",50,1800,40.142819,117.101951
"1836","China","61",5,23300,40.118292,116.335465
"1837","China","61",50,5200,40.118292,116.335465
"1838","China","61",5,11700,40.147347,117.068144
"1839","China","61",50,1200,40.147347,117.068144
"1840","China","61",5,138300,40.179326,115.923752
"1841","China","61",50,77000,40.179326,115.923752
"1842","China","61",5,33300,40.253673,116.383621
"1843","China","61",50,1500,40.253673,116.383621
"1844","China","61",5,65000,40.292408,116.51587
"1845","China","61",50,5000,40.292408,116.51587
"1846","China","61",5,25700,40.272466,117.040244
"1847","China","61",50,800,40.272466,117.040244
"1848","China","61",5,73300,40.472392,116.734099
"1849","China","61",50,17600,40.472392,116.734099
"1850","China","61",5,29300,40.311518,116.198579
"1851","China","61",50,1800,40.311518,116.198579
"1852","China","61",5,16700,40.326234,116.069268
"1853","China","61",50,2000,40.326234,116.069268
"1854","China","61",5,23300,40.402434,117.157261
"1855","China","61",50,6000,40.402434,117.157261
"1856","China","61",5,1313300,40.409624,116.436757
"1857","China","61",50,2500,40.409624,116.436757
"1858","China","61",5,56700,40.431866,116.201454
"1859","China","61",50,2300,40.431866,116.201454
"1860","China","61",5,50000,40.436099,116.204112
"1861","China","61",50,2800,40.436099,116.204112
"1862","China","61",5,188300,40.524963,115.962698
"1863","China","61",50,9200,40.524963,115.962698
"1864","China","61",5,5700,40.558771,116.910949
"1865","China","61",50,1600,40.558771,116.910949
"1866","China","61",5,23300,40.577159,117.07164
"1867","China","61",50,1400,40.577159,117.07164
"1868","China","61",5,118300,40.5637,117.240919
"1869","China","61",50,13200,40.5637,117.240919
"1870","China","61",5,75000,40.624637,116.18781
"1871","China","61",50,2500,40.624637,116.18781
"1872","China","61",5,25300,40.638379,116.195306
"1873","China","61",50,6800,40.638379,116.195306
"1874","China","61",5,141700,40.628471,117.357496
"1875","China","61",50,7000,40.628471,117.357496
"1876","China","61",5,70000,40.630905,116.882971
"1877","China","61",50,7600,40.630905,116.882971
"1878","China","61",5,16000,40.759749,116.672641
"1879","China","61",50,1400,40.759749,116.672641
"1880","China","61",5,136700,40.755741,116.413886
"1881","China","61",50,9600,40.755741,116.413886
"1882","China","61",5,10000,40.834296,116.799163
"1883","China","61",50,600,40.834296,116.799163
"1884","China","61",5,73300,40.920755,116.585033
"1885","China","61",50,4000,40.920755,116.585033
"1886","China","61",5,65000,40.898654,116.668098
"1887","China","61",50,6000,40.898654,116.668098
